,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Pclass_1,Pclass_2,Pclass_3,title,male,cabin_deck,Embarked_s,Embarked_q,Embarked_c,family_size,is_alone,is_child,is_senior
511,522,0,3,male,22.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
512,523,0,3,male,31.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
513,524,1,1,female,44.0,0,1,57.9792,B18,C,1,0,0,Mrs,0,2,0,0,1,2,0,0,0
514,525,0,3,male,31.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
515,526,0,3,male,40.5,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
516,527,1,2,female,50.0,0,0,10.5,,S,0,1,0,Miss,0,5,1,0,0,1,1,0,1
517,529,0,3,male,39.0,0,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
518,530,0,2,male,23.0,2,1,11.5,,S,0,1,0,Mr,1,5,1,0,0,4,0,0,0
519,531,1,2,female,2.0,1,1,26.0,,S,0,1,0,Miss,0,5,1,0,0,3,0,1,0
520,532,0,3,male,31.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
521,533,0,3,male,17.0,1,1,7.2292,,C,0,0,1,Mr,1,6,0,0,1,3,0,0,0
522,534,1,3,female,28.0,0,2,22.3583,,C,0,0,1,Mrs,0,6,0,0,1,3,0,0,0
523,535,0,3,female,30.0,0,0,8.6625,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
524,536,1,2,female,7.0,0,2,26.25,,S,0,1,0,Miss,0,5,1,0,0,3,0,1,0
525,537,0,1,male,45.0,0,0,26.55,B38,S,1,0,0,Mr,1,2,1,0,0,1,1,0,0
526,538,1,1,female,30.0,0,0,106.425,,C,1,0,0,Miss,0,3,0,0,1,1,1,0,0
527,539,0,3,male,31.0,0,0,14.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
528,540,1,1,female,22.0,0,2,49.5,B39,C,1,0,0,Miss,0,2,0,0,1,3,0,0,0
529,541,1,1,female,36.0,0,2,71.0,B22,S,1,0,0,Miss,0,2,1,0,0,3,0,0,0
530,542,0,3,female,9.0,4,2,31.275,,S,0,0,1,Miss,0,8,1,0,0,7,0,1,0
531,543,0,3,female,11.0,4,2,31.275,,S,0,0,1,Miss,0,8,1,0,0,7,0,1,0
532,544,1,2,male,32.0,1,0,26.0,,S,0,1,0,Mr,1,5,1,0,0,2,0,0,0
533,545,0,1,male,50.0,1,0,106.425,C86,C,1,0,0,Mr,1,3,0,0,1,2,0,0,1
534,546,0,1,male,64.0,0,0,26.0,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,1
535,547,1,2,female,19.0,1,0,26.0,,S,0,1,0,Mrs,0,5,1,0,0,2,0,0,0
536,548,1,2,male,31.0,0,0,13.8625,,C,0,1,0,Mr,1,4,0,0,1,1,1,0,0
537,549,0,3,male,33.0,1,1,20.525,,S,0,0,1,Mr,1,6,1,0,0,3,0,0,0
538,550,1,2,male,8.0,1,1,36.75,,S,0,1,0,Master,1,5,1,0,0,3,0,1,0
539,551,1,1,male,17.0,0,2,110.8833,C70,C,1,0,0,Mr,1,3,0,0,1,3,0,0,0
540,552,0,2,male,27.0,0,0,26.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
541,553,0,3,male,31.0,0,0,7.8292,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
542,554,1,3,male,22.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
543,555,1,3,female,22.0,0,0,7.775,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
544,556,0,1,male,62.0,0,0,26.55,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,1
545,557,1,1,female,48.0,1,0,39.6,A16,C,1,0,0,Mrs,0,1,0,0,1,2,0,0,0
546,559,1,1,female,39.0,1,1,79.65,E67,S,1,0,0,Mrs,0,5,1,0,0,3,0,0,0
547,560,1,3,female,36.0,1,0,17.4,,S,0,0,1,Mrs,0,6,1,0,0,2,0,0,0
548,561,0,3,male,31.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
549,562,0,3,male,40.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
550,563,0,2,male,28.0,0,0,13.5,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
551,564,0,3,male,31.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
552,565,0,3,female,28.0,0,0,8.05,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
553,566,0,3,male,24.0,2,0,24.15,,S,0,0,1,Mr,1,7,1,0,0,3,0,0,0
554,567,0,3,male,19.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
555,568,0,3,female,29.0,0,4,21.075,,S,0,0,1,Mrs,0,7,1,0,0,5,0,0,0
556,569,0,3,male,31.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
557,570,1,3,male,32.0,0,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
558,571,1,2,male,62.0,0,0,10.5,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
559,572,1,1,female,53.0,2,0,51.4792,C101,S,1,0,0,Mrs,0,3,1,0,0,3,0,0,1
560,573,1,1,male,36.0,0,0,26.3875,E25,S,1,0,0,Mr,1,5,1,0,0,1,1,0,0
561,574,1,3,female,28.0,0,0,7.75,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
562,575,0,3,male,16.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,1,0
563,576,0,3,male,19.0,0,0,14.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
564,577,1,2,female,34.0,0,0,13.0,,S,0,1,0,Miss,0,5,1,0,0,1,1,0,0
565,578,1,1,female,39.0,1,0,55.9,E44,S,1,0,0,Mrs,0,5,1,0,0,2,0,0,0
566,579,0,3,female,28.0,1,0,14.4583,,C,0,0,1,Mrs,0,6,0,0,1,2,0,0,0
567,580,1,3,male,32.0,0,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
568,581,1,2,female,25.0,1,1,30.0,,S,0,1,0,Miss,0,5,1,0,0,3,0,0,0
569,582,1,1,female,39.0,1,1,110.8833,C68,C,1,0,0,Mrs,0,3,0,0,1,3,0,0,0
570,583,0,2,male,54.0,0,0,26.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
571,584,0,1,male,36.0,0,0,40.125,A10,C,1,0,0,Mr,1,1,0,0,1,1,1,0,0
572,585,0,3,male,31.0,0,0,8.7125,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
573,586,1,1,female,18.0,0,2,79.65,E68,S,1,0,0,Miss,0,5,1,0,0,3,0,0,0
574,587,0,2,male,47.0,0,0,15.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
575,588,1,1,male,60.0,1,1,79.2,B41,C,1,0,0,Mr,1,2,0,0,1,3,0,0,1
576,589,0,3,male,22.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
577,590,0,3,male,31.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
578,591,0,3,male,35.0,0,0,7.125,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
579,592,1,1,female,52.0,1,0,78.2667,D20,C,1,0,0,Mrs,0,4,0,0,1,2,0,0,1
580,593,0,3,male,47.0,0,0,7.25,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
581,594,0,3,female,28.0,0,2,7.75,,Q,0,0,1,Miss,0,6,0,1,0,3,0,0,0
582,595,0,2,male,37.0,1,0,26.0,,S,0,1,0,Mr,1,5,1,0,0,2,0,0,0
583,596,0,3,male,36.0,1,1,24.15,,S,0,0,1,Mr,1,6,1,0,0,3,0,0,0
584,597,1,2,female,28.0,0,0,33.0,,S,0,1,0,Miss,0,5,1,0,0,1,1,0,0
585,598,0,3,male,49.0,0,0,0.0,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
586,599,0,3,male,31.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
587,600,1,1,male,49.0,1,0,56.9292,A20,C,1,0,0,Mr,1,1,0,0,1,2,0,0,0
588,601,1,2,female,24.0,2,1,27.0,,S,0,1,0,Mrs,0,6,1,0,0,4,0,0,0
589,602,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
590,603,0,1,male,31.0,0,0,42.4,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,0
591,604,0,3,male,44.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
592,605,1,1,male,35.0,0,0,26.55,,C,1,0,0,Mr,1,3,0,0,1,1,1,0,0
593,606,0,3,male,36.0,1,0,15.55,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
594,607,0,3,male,30.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
595,608,1,1,male,27.0,0,0,30.5,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,0
596,609,1,2,female,22.0,1,2,41.5792,,C,0,1,0,Mrs,0,5,0,0,1,4,0,0,0
597,610,1,1,female,40.0,0,0,153.4625,C125,S,1,0,0,Miss,0,3,1,0,0,1,1,0,0
598,611,0,3,female,39.0,1,5,31.275,,S,0,0,1,Mrs,0,7,1,0,0,7,0,0,0
599,612,0,3,male,31.0,0,0,7.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
600,613,1,3,female,28.0,1,0,15.5,,Q,0,0,1,Miss,0,6,0,1,0,2,0,0,0
601,614,0,3,male,31.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
602,615,0,3,male,35.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
603,616,1,2,female,24.0,1,2,65.0,,S,0,1,0,Miss,0,5,1,0,0,4,0,0,0
604,617,0,3,male,34.0,1,1,14.4,,S,0,0,1,Mr,1,6,1,0,0,3,0,0,0
605,618,0,3,female,26.0,1,0,16.1,,S,0,0,1,Mrs,0,6,1,0,0,2,0,0,0
606,619,1,2,female,4.0,2,1,39.0,F4,S,0,1,0,Miss,0,6,1,0,0,4,0,1,0
607,620,0,2,male,26.0,0,0,10.5,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
608,621,0,3,male,27.0,1,0,14.4542,,C,0,0,1,Mr,1,6,0,0,1,2,0,0,0
609,622,1,1,male,42.0,1,0,52.5542,D19,S,1,0,0,Mr,1,4,1,0,0,2,0,0,0
610,623,1,3,male,20.0,1,1,15.7417,,C,0,0,1,Mr,1,6,0,0,1,3,0,0,0
611,624,0,3,male,21.0,0,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
612,625,0,3,male,21.0,0,0,16.1,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
613,626,0,1,male,61.0,0,0,32.3208,D50,S,1,0,0,Mr,1,4,1,0,0,1,1,0,1
614,627,0,2,male,57.0,0,0,12.35,,Q,0,1,0,Rev,1,4,0,1,0,1,1,0,1
615,628,1,1,female,21.0,0,0,77.9583,D9,S,1,0,0,Miss,0,4,1,0,0,1,1,0,0
616,629,0,3,male,26.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
617,630,0,3,male,31.0,0,0,7.7333,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
618,631,1,1,male,80.0,0,0,30.0,A23,S,1,0,0,Mr,1,1,1,0,0,1,1,0,1
619,632,0,3,male,51.0,0,0,7.0542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,1
620,633,1,1,male,32.0,0,0,30.5,B50,C,1,0,0,Dr,1,2,0,0,1,1,1,0,0
621,634,0,1,male,31.0,0,0,0.0,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,0
622,635,0,3,female,9.0,3,2,27.9,,S,0,0,1,Miss,0,7,1,0,0,6,0,1,0
623,636,1,2,female,28.0,0,0,13.0,,S,0,1,0,Miss,0,5,1,0,0,1,1,0,0
624,637,0,3,male,32.0,0,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
625,638,0,2,male,31.0,1,1,26.25,,S,0,1,0,Mr,1,5,1,0,0,3,0,0,0
626,639,0,3,female,41.0,0,5,39.6875,,S,0,0,1,Mrs,0,7,1,0,0,6,0,0,0
627,640,0,3,male,31.0,1,0,16.1,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
628,641,0,3,male,20.0,0,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
629,642,1,1,female,24.0,0,0,69.3,B35,C,1,0,0,Miss,0,2,0,0,1,1,1,0,0
630,643,0,3,female,2.0,3,2,27.9,,S,0,0,1,Miss,0,7,1,0,0,6,0,1,0
631,644,1,3,male,31.0,0,0,56.4958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
632,645,1,3,female,0.75,2,1,19.2583,,C,0,0,1,Miss,0,7,0,0,1,4,0,1,0
633,646,1,1,male,48.0,1,0,76.7292,D33,C,1,0,0,Mr,1,4,0,0,1,2,0,0,0
634,647,0,3,male,19.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
635,648,1,1,male,56.0,0,0,35.5,A26,C,1,0,0,Mr,1,1,0,0,1,1,1,0,1
636,649,0,3,male,31.0,0,0,7.55,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
637,650,1,3,female,23.0,0,0,7.55,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
638,651,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
639,652,1,2,female,18.0,0,1,23.0,,S,0,1,0,Miss,0,5,1,0,0,2,0,0,0
640,653,0,3,male,21.0,0,0,8.4333,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
641,654,1,3,female,28.0,0,0,7.8292,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
642,655,0,3,female,18.0,0,0,6.75,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
643,656,0,2,male,24.0,2,0,73.5,,S,0,1,0,Mr,1,5,1,0,0,3,0,0,0
644,657,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
645,658,0,3,female,32.0,1,1,15.5,,Q,0,0,1,Mrs,0,7,0,1,0,3,0,0,0
646,659,0,2,male,23.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
647,660,0,1,male,58.0,0,2,113.275,D48,C,1,0,0,Mr,1,4,0,0,1,3,0,0,1
648,661,1,1,male,50.0,2,0,133.65,,S,1,0,0,Dr,1,3,1,0,0,3,0,0,1
649,662,0,3,male,40.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
650,663,0,1,male,47.0,0,0,25.5875,E58,S,1,0,0,Mr,1,5,1,0,0,1,1,0,0
651,664,0,3,male,36.0,0,0,7.4958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
652,665,1,3,male,20.0,1,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
653,666,0,2,male,32.0,2,0,73.5,,S,0,1,0,Mr,1,5,1,0,0,3,0,0,0
654,667,0,2,male,25.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
655,668,0,3,male,31.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
656,669,0,3,male,43.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
657,670,1,1,female,28.0,1,0,52.0,C126,S,1,0,0,Mrs,0,3,1,0,0,2,0,0,0
658,671,1,2,female,40.0,1,1,39.0,,S,0,1,0,Mrs,0,5,1,0,0,3,0,0,0
659,672,0,1,male,31.0,1,0,52.0,B71,S,1,0,0,Mr,1,2,1,0,0,2,0,0,0
660,673,0,2,male,70.0,0,0,10.5,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
661,674,1,2,male,31.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
662,675,0,2,male,31.0,0,0,0.0,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
663,676,0,3,male,18.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
664,677,0,3,male,24.5,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
665,678,1,3,female,18.0,0,0,9.8417,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
666,679,0,3,female,43.0,1,6,46.9,,S,0,0,1,Mrs,0,7,1,0,0,8,0,0,0
667,681,0,3,female,28.0,0,0,8.1375,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
668,682,1,1,male,27.0,0,0,76.7292,D49,C,1,0,0,Mr,1,4,0,0,1,1,1,0,0
669,683,0,3,male,20.0,0,0,9.225,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
670,684,0,3,male,14.0,5,2,46.9,,S,0,0,1,Mr,1,8,1,0,0,8,0,1,0
671,685,0,2,male,60.0,1,1,39.0,,S,0,1,0,Mr,1,5,1,0,0,3,0,0,1
672,686,0,2,male,25.0,1,2,41.5792,,C,0,1,0,Mr,1,5,0,0,1,4,0,0,0
673,687,0,3,male,14.0,4,1,39.6875,,S,0,0,1,Mr,1,7,1,0,0,6,0,1,0
674,688,0,3,male,19.0,0,0,10.1708,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
675,689,0,3,male,18.0,0,0,7.7958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
676,691,1,1,male,31.0,1,0,57.0,B20,S,1,0,0,Mr,1,2,1,0,0,2,0,0,0
677,692,1,3,female,4.0,0,1,13.4167,,C,0,0,1,Miss,0,6,0,0,1,2,0,1,0
678,693,1,3,male,31.0,0,0,56.4958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
679,694,0,3,male,25.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
680,695,0,1,male,60.0,0,0,26.55,,S,1,0,0,Mr,1,3,1,0,0,1,1,0,1
681,696,0,2,male,52.0,0,0,13.5,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
682,697,0,3,male,44.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
683,698,1,3,female,28.0,0,0,7.7333,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
684,699,0,1,male,49.0,1,1,110.8833,C68,C,1,0,0,Mr,1,3,0,0,1,3,0,0,0
685,700,0,3,male,42.0,0,0,7.65,F G63,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
686,702,1,1,male,35.0,0,0,26.2875,E24,S,1,0,0,Mr,1,5,1,0,0,1,1,0,0
687,703,0,3,female,18.0,0,1,14.4542,,C,0,0,1,Miss,0,6,0,0,1,2,0,0,0
688,704,0,3,male,25.0,0,0,7.7417,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
689,705,0,3,male,26.0,1,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
690,706,0,2,male,39.0,0,0,26.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
691,707,1,2,female,45.0,0,0,13.5,,S,0,1,0,Mrs,0,5,1,0,0,1,1,0,0
692,708,1,1,male,42.0,0,0,26.2875,E24,S,1,0,0,Mr,1,5,1,0,0,1,1,0,0
693,709,1,1,female,22.0,0,0,151.55,,S,1,0,0,Miss,0,3,1,0,0,1,1,0,0
694,710,1,3,male,31.0,1,1,15.2458,,C,0,0,1,Master,1,6,0,0,1,3,0,0,0
695,711,1,1,female,24.0,0,0,49.5042,C90,C,1,0,0,Miss,0,3,0,0,1,1,1,0,0
696,712,0,1,male,31.0,0,0,26.55,C124,S,1,0,0,Mr,1,3,1,0,0,1,1,0,0
697,713,1,1,male,48.0,1,0,52.0,C126,S,1,0,0,Mr,1,3,1,0,0,2,0,0,0
698,714,0,3,male,29.0,0,0,9.4833,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
699,715,0,2,male,52.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
700,716,0,3,male,19.0,0,0,7.65,F G73,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
701,718,1,2,female,27.0,0,0,10.5,E101,S,0,1,0,Miss,0,5,1,0,0,1,1,0,0
702,719,0,3,male,31.0,0,0,15.5,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
703,720,0,3,male,33.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
704,721,1,2,female,6.0,0,1,33.0,,S,0,1,0,Miss,0,5,1,0,0,2,0,1,0
705,722,0,3,male,17.0,1,0,7.0542,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
706,723,0,2,male,34.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
707,724,0,2,male,50.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,1
708,725,1,1,male,27.0,1,0,53.1,E8,S,1,0,0,Mr,1,5,1,0,0,2,0,0,0
709,726,0,3,male,20.0,0,0,8.6625,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
710,727,1,2,female,30.0,3,0,21.0,,S,0,1,0,Mrs,0,6,1,0,0,4,0,0,0
711,728,1,3,female,28.0,0,0,7.7375,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
712,729,0,2,male,25.0,1,0,26.0,,S,0,1,0,Mr,1,5,1,0,0,2,0,0,0
713,730,0,3,female,25.0,1,0,7.925,,S,0,0,1,Miss,0,6,1,0,0,2,0,0,0
714,732,0,3,male,11.0,0,0,18.7875,,C,0,0,1,Mr,1,6,0,0,1,1,1,1,0
715,733,0,2,male,31.0,0,0,0.0,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
716,734,0,2,male,23.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
717,735,0,2,male,23.0,0,0,13.0,,S,0,1,0,Mr,1,4,1,0,0,1,1,0,0
718,736,0,3,male,28.5,0,0,16.1,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
719,737,0,3,female,48.0,1,3,34.375,,S,0,0,1,Mrs,0,7,1,0,0,5,0,0,0
720,739,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
721,740,0,3,male,31.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
722,741,1,1,male,31.0,0,0,30.0,D45,S,1,0,0,Mr,1,4,1,0,0,1,1,0,0
723,742,0,1,male,36.0,1,0,78.85,C46,S,1,0,0,Mr,1,3,1,0,0,2,0,0,0
724,744,0,3,male,24.0,1,0,16.1,,S,0,0,1,Mr,1,6,1,0,0,2,0,0,0
725,745,1,3,male,31.0,0,0,7.925,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
726,746,0,1,male,70.0,1,1,71.0,B22,S,1,0,0,Capt,1,2,1,0,0,3,0,0,1
727,747,0,3,male,16.0,1,1,20.25,,S,0,0,1,Mr,1,6,1,0,0,3,0,1,0
728,748,1,2,female,30.0,0,0,13.0,,S,0,1,0,Miss,0,5,1,0,0,1,1,0,0
729,749,0,1,male,19.0,1,0,53.1,D30,S,1,0,0,Mr,1,4,1,0,0,2,0,0,0
730,750,0,3,male,31.0,0,0,7.75,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
731,751,1,2,female,4.0,1,1,23.0,,S,0,1,0,Miss,0,5,1,0,0,3,0,1,0
732,752,1,3,male,6.0,0,1,12.475,E121,S,0,0,1,Master,1,5,1,0,0,2,0,1,0
733,753,0,3,male,33.0,0,0,9.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
734,754,0,3,male,23.0,0,0,7.8958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
735,755,1,2,female,48.0,1,2,65.0,,S,0,1,0,Mrs,0,5,1,0,0,4,0,0,0
736,756,1,2,male,0.67,1,1,14.5,,S,0,1,0,Master,1,5,1,0,0,3,0,1,0
737,757,0,3,male,28.0,0,0,7.7958,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
738,758,0,2,male,18.0,0,0,11.5,,S,0,1,0,Mr,1,5,1,0,0,1,1,0,0
739,759,0,3,male,34.0,0,0,8.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
740,760,1,1,female,33.0,0,0,86.5,B77,S,1,0,0,Miss,0,2,1,0,0,1,1,0,0
741,761,0,3,male,31.0,0,0,14.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
742,762,0,3,male,41.0,0,0,7.125,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
743,763,1,3,male,20.0,0,0,7.2292,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
744,764,1,1,female,36.0,1,2,120.0,B96 B98,S,1,0,0,Mrs,0,2,1,0,0,4,0,0,0
745,765,0,3,male,16.0,0,0,7.775,,S,0,0,1,Mr,1,6,1,0,0,1,1,1,0
746,766,1,1,female,51.0,1,0,77.9583,D11,S,1,0,0,Mrs,0,4,1,0,0,2,0,0,1
747,767,0,1,male,31.0,0,0,39.6,,C,1,0,0,Dr,1,3,0,0,1,1,1,0,0
748,768,0,3,female,30.5,0,0,7.75,,Q,0,0,1,Miss,0,6,0,1,0,1,1,0,0
749,769,0,3,male,31.0,1,0,24.15,,Q,0,0,1,Mr,1,6,0,1,0,2,0,0,0
750,770,0,3,male,32.0,0,0,8.3625,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
751,771,0,3,male,24.0,0,0,9.5,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
752,772,0,3,male,48.0,0,0,7.8542,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
753,773,0,2,female,57.0,0,0,10.5,E77,S,0,1,0,Mrs,0,5,1,0,0,1,1,0,1
754,774,0,3,male,31.0,0,0,7.225,,C,0,0,1,Mr,1,6,0,0,1,1,1,0,0
755,775,1,2,female,54.0,1,3,23.0,,S,0,1,0,Mrs,0,5,1,0,0,5,0,0,1
756,776,0,3,male,18.0,0,0,7.75,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
757,777,0,3,male,31.0,0,0,7.75,F38,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
758,778,1,3,female,5.0,0,0,12.475,,S,0,0,1,Miss,0,6,1,0,0,1,1,1,0
759,779,0,3,male,31.0,0,0,7.7375,,Q,0,0,1,Mr,1,6,0,1,0,1,1,0,0
760,781,1,3,female,13.0,0,0,7.2292,,C,0,0,1,Miss,0,6,0,0,1,1,1,1,0
761,782,1,1,female,17.0,1,0,57.0,B20,S,1,0,0,Mrs,0,2,1,0,0,2,0,0,0
762,783,0,1,male,29.0,0,0,30.0,D6,S,1,0,0,Mr,1,4,1,0,0,1,1,0,0
763,784,0,3,male,31.0,1,2,23.45,,S,0,0,1,Mr,1,6,1,0,0,4,0,0,0
764,785,0,3,male,25.0,0,0,7.05,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
765,786,0,3,male,25.0,0,0,7.25,,S,0,0,1,Mr,1,6,1,0,0,1,1,0,0
766,787,1,3,female,18.0,0,0,7.4958,,S,0,0,1,Miss,0,6,1,0,0,1,1,0,0
767,788,0,3,male,8.0,4,1,29.125,,Q,0,0,1,Master,1,7,0,1,0,6,0,1,0
